county,year,incarceration_rate_per_100k,recidivism_rate_pct,unemployment_rate_pct,poverty_rate_pct,college_education_pct,police_per_1k,violent_crime_rate_per_100k
Howard,2015,472.3834717027571,32.29783822826902,4.22616115779719,5.604028428368439,55.989829166750276,1.745586139824053,624.9949570838801
HOWARD,2016,444.6490309790486,26.92239421216935,3.9982593070670185,5.7858423046085194,55.14846195200483,1.8926979805011004,696.3347301791894
Howard,2017,422.8117157997902,35.314767853720674,4.447600619583351,5.8564672327690594,51.929064775091994,1.811428564746608,745.2390018290582
Howard,2018,447.121183370529,29.927331394397882,4.327910121517954,5.395698322530205,45.90459172893284,2.21592401562041,752.0814081993416
Howard,2019,520.8546812934087,31.98514161136237,4.218658392231637,4.509505573392235,36.86975810097892,1.9358949372935335,487.8011064334866
Howard,2020,504.9352087333868,33.5420991877092,4.050312676922387,5.992935232350673,34.16479417820407,1.9575697596407584,432.45243050836297
HOWARD,2021,395.2589739021842,34.02730774625269,4.87694019623611,5.202696266614465,52.42957214347866,2.0519531051785282,691.4606010709675
Howard,2022,529.4131513266993,28.619895208077885,3.923337402132731,4.653517396607475,33.16444252487899,2.0569917850741337,382.94324326180106
Howard,2023,462.1700108783949,34.440488539038476,4.984096056941518,5.689649445712343,49.009132133742234,2.1707000666311007,705.0975553166513
HOWARD,2024,456.39001604786347,28.07592119294859,4.669995630807243,5.3295847960068645,52.40133363490125,1.863341205996868,717.5444994966099
Harford,2010,253.82295703159642,33.606406263968665,6.402037602916116,9.261381471018053,50.67207751757929,2.3830358081136365,605.1686221316404
Harford,2011,261.8827453560847,44.33398787097818,7.07084802315345,8.005640307020402,29.481582385058545,2.4706719543026554,310.99146801088756
Harford,2012,245.5714563639968,37.38620845508344,6.1537936943101545,7.651066106447308,42.89359603855192,2.3123823739038696,674.0126475215737
Harford,2013,257.07744655278657,41.940696258649396,6.452897349798594,8.387417423507745,26.01165630008066,2.275894930283571,510.42501961633803
Harford,2014,274.7402315993995,44.941029396885476,6.966081586987095,7.501158040675743,33.250637601120516,2.3769808936018113,799.9987718615788
Harford,2015,196.9683364393245,42.75779482870552,6.184614661875978,7.666713351638198,51.64537745870062,2.199429973612586,383.59992579497106
HARFORD,2016,209.397261479037,37.84352275374311,6.9635943784922265,8.259030682358684,41.09869856863131,2.5138415206637372,402.6530285318205
Harford,2017,208.4010640418491,42.44434442897886,6.831996599889643,7.7488918801461155,59.732925444039424,2.5177623894220194,468.63275291665735
Harford,2018,208.43515229757287,46.581272975039,6.32565850504808,8.90813989275184,50.289790669074534,2.1288455827012966,353.2644816933558
HARFORD,2019,272.58681577304134,39.841538133054776,6.301010313248783,9.714452404316873,34.255523291983245,2.266092508022682,388.96738565768305
Harford,2020,247.54343103777978,38.18555387792731,6.106322511083527,8.073723506142832,29.722134133035773,2.656839590211784,716.3009371627519
Harford,2021,216.93715327433114,41.46029361538106,6.364950114855142,8.073763565091955,35.25362121227818,2.797339749320737,200.282602577116
HARFORD,2022,188.50717562847566,39.49992583881039,6.888483521311675,8.136053470039778,59.254685481875306,2.371093039381394,368.34289876798096
Harford,2023,201.6861372404172,42.21992364756469,6.411620389722861,7.276843415459025,43.61543115293974,2.5024098303952265,585.7608222716094
Harford,2024,222.32221661683326,44.698888293224904,6.185379109325329,7.092971599636165,32.97643654028117,2.442944611853724,773.2765374797737
Frederick,2010,624.5973780628963,48.430707781006575,4.303852104950962,9.092976484660147,25.31972805510083,1.1470299424769737,558.7476380870216
Frederick,2011,511.3242509187286,43.82582689584712,4.460435712851034,8.53404590134301,37.26577427640116,1.1479992916907602,520.4458280322198
FREDERICK,2012,539.3930805787768,39.03863278899541,4.548856710186034,8.888337553802653,51.95294679700919,1.6893827902337692,420.3091899321207
FREDERICK,2013,626.5588053534419,45.90956625008667,4.3215112313044735,9.453511133557837,30.921455534915708,1.4109457127572873,643.0435078843539
Frederick,2014,539.7376545161399,46.788037157196676,4.440560635605111,9.810885494720027,47.51499218353566,1.1859345052020216,621.2559128502616
FREDERICK,2015,571.2474575626455,51.350271133366014,4.5862127394205245,8.175251413392486,41.85257414728377,1.0829479047320478,317.043220776337
FREDERICK,2016,566.2303194759445,49.47833218043193,4.102422606806721,8.69130775698628,44.53411338867468,1.3390367880188543,824.1257595172206
FREDERICK,2017,580.9354536302915,40.01823976079998,4.2035802011140495,8.942241469653853,27.613036456316955,1.1483720548409087,631.1080866474662
FREDERICK,2018,507.6251535780472,38.24683901890874,3.617723853781257,8.493056538650421,50.87894087815116,1.0472282616990078,755.8197426946311
Frederick,2019,518.8137127742388,41.63836548945346,4.09525914569647,7.227017951612818,50.34121268826928,1.440678998925412,534.0370443799295
Frederick,2020,633.0073450817932,46.51818938353345,3.1968984835987304,8.61524387190259,29.70423067354284,1.525501044282443,380.58876400842274
Frederick,2021,521.8123294649797,45.89393695340773,3.8438686773507196,8.495627555119185,49.299863031479106,1.1655423931847984,742.588626438589
FREDERICK,2022,556.1554867182657,44.56119282931165,4.081229570043499,7.911018493475939,38.94684590780661,1.199675482941724,381.11047475174536
Frederick,2023,533.9613333949102,44.491472644192946,4.365952058808352,8.820453165348841,50.180752586607014,1.0442111496713093,521.791585268681
Frederick,2024,563.9712313004909,44.32812233773766,4.219378725702754,8.637509275011917,40.994914799316945,1.1768018796136688,734.1777181664214
Charles,2010,677.5022602012132,51.90463921542254,7.591878156045041,13.086797462855564,28.47827882106388,2.6369828862296387,753.6602612513065
Charles,2011,592.459026339479,41.641835046050154,8.769632841730068,12.220889651813367,44.746638394181176,2.4120859645936643,752.7983602135147
Charles,2012,615.8468244614634,48.449425556626736,8.574278175529624,12.81038230830718,30.190709673799955,2.4598286660648907,496.5001737491514
Charles,2013,608.7387166709699,45.81667780383601,8.201640520180495,11.992316495746241,49.51826292332001,2.2678982068197193,747.3356702218957
Charles,2014,567.5185765294639,50.6024000257269,8.66799748065059,10.996146539447615,51.33981418485353,2.544711383496705,768.3250195518083
Charles,2015,540.2046157692416,51.99281590219212,8.723987554571485,11.134860841630244,57.21500793105019,2.664845064689341,604.2614923474833
CHARLES,2016,641.888898022053,46.994463632899674,8.630489305436946,11.535001672936312,30.676880795914183,2.1015525888938758,314.8237862527408
Charles,2017,566.1974831086519,40.779064878106965,8.378096998178227,11.941015260906463,57.95314495389276,2.3943979263808046,410.2801913697373
Charles,2018,599.8063380770891,50.716321763287304,7.1573126013628485,11.758944023554978,44.74454306152033,2.2471632772441343,930.6073324177021
CHARLES,2019,635.1825614747249,52.08552123854479,7.369063087747977,12.131979555588044,30.2788337425723,2.3888277112970226,687.0744279586556
CHARLES,2020,574.0203764574545,42.59792461346801,7.77863747853292,11.828362952023381,46.93254830707079,2.6303983183397652,629.0786854719082
CHARLES,2021,615.9878355154416,47.843644924649816,8.21945183681661,11.852205198832138,51.690775033870636,2.524342861271403,766.9120130277022
Charles,2022,504.27190566497654,36.37826818142402,7.528450720601355,12.597859021300817,58.65979485784801,2.3596750688341466,746.8925706160903
Charles,2023,544.6118966469306,48.22037395611194,7.98938803977569,11.998128581227064,56.16472174869864,2.2740615442904417,751.9154424332372
Charles,2024,624.7947812458534,47.67466006203922,8.484713869617055,13.081199404693393,36.42040731687146,2.515041602841511,715.8287897624095
CARROLL,2010,473.91847048494856,28.768218567161874,8.398448321119737,3.9034359642993577,37.213725254090065,2.714650897897286,398.1124523468429
Carroll,2011,448.29129727666987,26.55687549947476,7.9273383431193984,3.9643420725148864,30.95535706047476,2.7892597107445,276.81076331286204
Carroll,2012,444.25851384078953,27.230847385380745,8.418692656636802,4.449492109092593,35.923643237096904,2.8040365860090346,824.9028490285091
Carroll,2013,348.9357934086604,27.69905125471812,8.064323536114342,5.781797148686734,58.114536621354326,2.7546482912508483,225.51489855607434
Carroll,2014,358.87833549646575,29.210212779861447,8.0845090653729,4.471890972391282,55.58824925406465,2.881568938712794,728.1209502191011
Carroll,2015,419.96430719465405,33.38339060377818,8.243652718477808,4.605823994937222,54.5717523878679,3.0081719918851997,758.9675267882131
Carroll,2016,450.94880302916556,27.444737731440803,8.205647174880394,4.236290334348926,37.069940085016384,2.7594361527880933,232.05280345460613
Carroll,2017,388.97569930056244,30.474726427737572,7.506907123265392,3.5365749589100552,51.955373071394206,2.833331995703076,791.9415626125714
Carroll,2018,452.5771425254345,31.55152458101988,8.207346621213063,4.281062481947374,36.40381306602259,2.655416318699224,832.3796018325424
Carroll,2019,499.26565103225187,34.87247154639275,8.089190864725621,4.47888386297627,27.228194320717737,3.0632006196805563,481.12493982198316
CARROLL,2020,381.45873206512067,31.543253639268606,7.836471377111699,3.419319357401609,39.486814234237656,2.9480549351217484,810.3023225302451
Carroll,2021,457.4511704381679,26.979031181039154,8.128867305526398,3.9410728643859523,28.984935136522942,2.774097951781923,756.5288007532379
Carroll,2022,450.3614479081932,32.57462734363833,7.8785580450295765,4.208353802642869,30.48454777057975,2.6614524902717056,347.95083399909333
Carroll,2023,455.91440398924124,27.3149014314702,8.175583006640345,3.8992456675132,42.183928938385264,2.8792298753908914,494.33593833229173
CARROLL,2024,437.8222589009125,29.470249197307616,8.82846844429201,3.6225783845212476,29.85861250749002,2.8041281412897985,605.9353879709389
Wicomico,2010,664.3445529217076,24.34666204643452,7.461894570054938,15.452875259499892,30.407309506726442,3.3852191190941725,538.6922021804061
Wicomico,2011,541.3408879061319,23.932432926126303,8.364615507642618,15.718016180530404,54.17695809240511,3.270954736003107,661.310017675517
Wicomico,2012,585.7292193353751,26.71174016750793,8.811017349462583,15.614293486247334,49.7111188598285,3.5149106782827304,785.356594485682
WICOMICO,2013,642.4021226211264,31.678800442648907,7.864790708152167,15.832255032898868,47.51840272224146,3.583865014125822,866.0993260960765
WICOMICO,2014,549.6753478396784,23.60168330949263,7.88330602238604,15.251237420980488,53.476614268861724,3.373925522645102,650.7959820949403
WICOMICO,2015,563.7970524217711,29.470325051552482,8.49229137508389,15.620489919990481,49.177381951401394,3.3925205484839838,626.6926033697729
Wicomico,2016,531.3078733422333,29.93920712083414,7.744548661608239,15.097423295938555,57.98300147063817,3.406696881797305,860.4182727173911
Wicomico,2017,648.154032859042,31.83625787504529,7.886966013058872,15.317234520570832,26.81169192065039,2.949831183357801,467.50371038110956
Wicomico,2018,596.6139265793737,30.95303853421274,7.787566310340799,16.470973482913855,51.25885605213598,3.252732156727355,783.8776917488278
Wicomico,2019,637.2573581985055,26.951322347217776,7.18850390260134,16.56718111133559,45.00500653412265,3.0696433757384862,567.0328567199575
WICOMICO,2020,590.1568767576366,32.12143093011222,7.306141872283817,15.82481982626417,54.05667618691114,3.220355321619162,610.1766032064479
Wicomico,2021,633.3080329997547,31.746182261130112,7.983481132911633,15.500313870205343,42.40400530164521,3.3517465159942175,451.71410345051487
WICOMICO,2022,544.3734135221725,22.106514616770948,7.440863923252263,15.352036132993096,54.008174480103165,3.393761547761846,550.0080011112141
Wicomico,2023,645.5434290452225,28.804555745380696,8.289613650941428,16.601184049296947,33.14959948041912,3.6934166238927735,629.5449379705428
WICOMICO,2024,632.4819034329915,32.05412381137512,7.852917159204065,15.838200857005317,41.36995797232024,3.309562362577323,505.2876815718987
CECIL,2010,588.9654138473592,30.30410636701568,7.296156183209623,3.493344809678154,35.49301038613529,2.139315745405679,729.4478143298892
Cecil,2011,646.2099212565294,38.59207746599456,7.507758600796323,4.3405099053917615,27.606419399681737,1.8594561996887102,768.2470473962794
Cecil,2012,610.2995740364984,39.70080952548105,7.564112982547288,4.381746353600603,26.005905920127812,2.1791847562546103,842.8370199518855
Cecil,2013,557.9089110878085,28.121104067554246,7.7607806853374175,5.014765958012999,43.46735713770883,2.031703523817744,338.3198535810309
CECIL,2014,578.786714930935,36.0345389953877,7.314785193424916,5.002219712987199,47.72377987445995,2.0295517461358887,523.8402996007064
Cecil,2015,582.9292558191545,31.368209642999474,7.518970939856671,4.707384309109551,45.52736555134125,2.1166584820073204,713.6521863437413
CECIL,2016,572.0616680464686,30.319300466143886,7.1909328713292116,4.370805624653758,47.09092356815349,2.0130249331492327,855.8896996311908
Cecil,2017,621.4114898208355,35.28078312888668,7.519045952357404,4.861268772638102,38.85171355376633,2.159778974264835,956.0933562243334
Cecil,2018,612.8289606437044,36.00999687850411,6.733086054419573,3.400755137675194,29.47756378264809,2.15193742025831,545.5674670050291
Cecil,2019,564.7312222634611,27.566505790328,7.0842825341414315,4.481161981112005,50.66095707782536,2.085376625796668,391.1053475524748
CECIL,2020,615.6990857590993,31.451427242798623,7.089341596829688,4.190952036142529,28.04521398653168,2.3194936840733966,902.1888722898461
Cecil,2021,636.1055622181932,31.35900887750874,7.1821591847499215,6.059137384207317,30.18622309834818,2.191582441802393,513.7254665411058
Cecil,2022,580.942812073451,35.45320542752902,7.508727813959368,4.2888989308498795,51.774313596490174,2.0978670265573807,856.8910356533916
Cecil,2023,567.8563888907755,30.0773695144381,7.102816553729874,5.0899524837824375,59.69110903768105,2.002136545784484,482.84202710292044
CECIL,2024,631.4086441983455,36.999343719460576,7.199037259721639,4.1570343246598265,34.71623726375951,2.3610313992155914,701.9400748220518
CALVERT,2010,417.217183796505,65.57695023204104,7.104062194982381,8.897075376614449,37.38622636092151,2.78730335778116,336.3454370920131
Calvert,2011,434.1823538550327,60.0491064220533,7.68701422693862,8.357204629526452,34.851126354164734,2.4777154460982174,503.4619544330752
Calvert,2012,430.7332848409958,58.41704477831616,7.473843579149272,8.371850465939968,38.87234644202037,2.622126036682778,526.0676818098706
Calvert,2013,369.5714070451511,54.6836681838884,7.084953774713436,8.322171872235497,40.22876047346564,2.540312457713762,675.0223451502236
Calvert,2014,436.3616259120776,56.598178652491455,7.713553985283133,8.45170446207148,31.16159792389004,2.507452407819027,708.4889594589409
Calvert,2015,423.5071058139178,58.49686479495233,7.450367374597865,8.457178793417752,47.455767007506765,2.6193526838536827,358.9211023040306
Calvert,2016,345.43261691436555,52.28395492599958,7.583633017548836,7.122172927749877,55.95582254491676,2.6365933397722503,597.8588738788043
Calvert,2017,449.7340016539131,61.49643809531632,7.42026447272601,7.222927135011807,30.094391068814645,2.597515707237579,670.1068119695655
Calvert,2018,386.0298014318063,62.410180535328465,7.026603654581055,7.636766265032791,52.174129655805416,2.3488161952490936,542.5018030001104
CALVERT,2019,368.8019716563023,59.03263316498347,6.676628629782889,7.537084346760206,52.06549745461756,2.39259043373325,666.602629413954
Calvert,2020,394.2145072216989,60.27855306477658,6.138422930443611,7.647501370583716,31.171454868200865,2.4038056505905803,812.1171649161303
Calvert,2021,397.10213581981463,60.22462985031729,7.677419076581324,7.968573581347769,44.28222115625603,2.318351372306933,476.9014727964603
Calvert,2022,366.89868248339116,51.44933895049459,6.7040545966434095,8.090896633148537,57.33917921076246,2.3127101529314036,675.4245163611057
Calvert,2023,377.5379304852316,53.55044459269928,7.154763377511519,7.792702050649606,58.49013384648532,2.7386165599631496,268.143109588301
CALVERT,2024,407.4607195129241,56.620403800751866,6.857861208637742,8.655162082913664,25.794705678996767,2.5629847563852444,618.4850526260215
